RedFighter,BlueFighter,DaysSinceFirstFight,Location,Country,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightMt,BlueReachMt,BlueWeightKg,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightMt,RedReachMt,RedWeightKg,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,FinishRoundInSeconds,TotalFightTimeMins,DaysSinceLastFight_Red,DaysSinceLastFight_Blue,Momentum_Red,Momentum_Blue,RestTimeDif,RedTotalFights,BlueTotalFights,ActivityRatio_Red,ActivityRatio_Blue,ActivityRatioDif,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,Winner_Red,TitleBout_True,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,Finish_DQ,Finish_KO/TKO,Finish_M-DEC,Finish_Overturned,Finish_S-DEC,Finish_SUB,Finish_U-DEC,BetterRank_Red,BetterRank_neither
1964,572,3366,32,21,3,0,3,0,46.7742,0.496,0.3548,0.6774,0.295,8,8,68,1,0,0,7,10,6,0,23,1.85,1.85,70.31,0,11,0,55.4667,0.43,1.0,0.4,0.277,11,1,33,2,0,1,3,3,6,1,14,1.8,1.93,70.31,35,36,0,-8,-3,9,-7,35,-1,6,0,5.08,-7.62,-1,-8.6925,-0.6452,0.2774,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,300,10.0,245.0,35.0,8,5,210.0,15,31,0.0044550044550044,0.0092070092070092,-0.0047520047520047,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1997,925,3366,32,21,5,0,3,0,51.3,0.399,0.7,0.5,0.225,3,6,29,0,0,2,1,0,0,1,4,1.68,1.68,56.7,0,2,0,59.4286,0.576,0.4286,2.4286,0.601,2,2,25,2,0,1,2,0,2,0,5,1.65,1.68,56.7,31,32,0,1,1,-1,-4,4,-2,1,-2,2.54,0.0,-1,-8.1286,0.2714,-1.9286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26,5.43,182.0,182.0,4,2,0.0,7,10,0.002079002079002,0.0029700029700029,-0.0008910008910008,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1125,70,3366,32,21,3,1,0,0,53.75,0.503,0.25,0.25,0.125,1,2,10,0,0,1,1,0,0,0,2,1.65,1.68,52.16,2,0,0,73.5556,0.38,0.0,0.1111,0.056,3,4,25,1,0,2,3,0,0,0,5,1.6,1.63,52.16,33,25,1,0,-2,-3,2,-15,-1,0,0,5.08,5.08,8,-19.8056,0.25,0.1389,13.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,70.0,385.0,-2,-1,-315.0,9,4,0.0026730026730026,0.0011880011880011,0.0014850014850014,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
92,837,3380,55,21,3,0,1,0,3.72,0.46,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,1.93,1.98,109.77,0,1,0,2.95,0.51,1.2,1.85,0.33,1,1,3,0,0,0,0,0,0,0,1,1.9,1.93,111.13,29,31,0,0,0,0,1,-1,0,1,0,2.54,5.08,-2,0.77,-1.2,-1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0.15,154.0,140.0,-1,1,14.0,2,1,0.0005915409642117,0.0002957704821058,0.0002957704821058,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
168,1884,3380,55,21,3,2,0,0,5.4,0.44,0.3,0.0,0.0,1,2,7,0,0,1,0,0,0,0,1,1.63,1.68,52.16,0,1,0,3.1,0.42,0.5,1.33,0.38,1,3,12,0,0,1,0,0,0,0,1,1.7,1.75,52.16,31,30,-2,-1,0,0,1,-5,0,0,0,-7.62,-7.62,1,2.3,-0.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,224.0,210.0,-5,-3,14.0,4,3,0.0011830819284235,0.0008873114463176,0.0002957704821058,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
543,633,3380,55,21,3,3,0,0,3.71,0.45,1.0,1.31,0.2,2,4,9,0,0,0,0,0,2,0,2,1.85,1.85,83.91,0,0,0,6.6,0.47,0.0,3.0,0.33,0,0,0,0,0,0,0,0,0,0,0,1.68,1.78,83.91,30,32,-3,0,2,2,-4,9,0,0,2,17.78,7.62,-2,-2.89,1.0,-1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,0.0,391.0,0,-4,-391.0,0,6,0.0,0.0017746228926353,-0.0017746228926353,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
158,1469,3380,55,21,3,0,1,0,6.49,0.49,0.9,2.59,0.33,1,1,5,0,0,0,1,0,0,0,1,1.63,1.57,56.7,1,0,0,3.38,0.31,0.3,0.33,1.0,0,1,3,0,0,0,0,0,0,0,0,1.68,1.7,56.7,25,29,1,1,1,1,0,2,0,0,0,-5.08,-12.7,-4,3.11,0.6,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,154.0,98.0,-1,-1,56.0,1,2,0.0002957704821058,0.0005915409642117,-0.0002957704821058,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1374,1252,3380,55,21,3,0,1,0,3.7,0.45,1.0,1.25,0.31,1,1,7,0,0,0,1,0,1,0,2,1.9,1.9,70.31,0,1,0,3.18,0.5,1.5,2.14,0.37,4,5,33,0,0,0,5,2,3,0,10,1.78,1.73,70.31,35,25,0,0,-3,-8,4,-26,0,-2,-2,12.7,17.78,10,0.52,-0.5,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74,11.23,1673.0,91.0,1,0,1582.0,15,3,0.0044365572315882,0.0008873114463176,0.0035492457852706,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1153,53,3380,55,21,3,0,2,0,3.2,0.42,0.0,1.95,0.5,2,2,12,0,0,2,0,1,0,0,3,1.83,1.88,83.91,0,2,0,4.16,0.54,1.1,1.27,0.43,2,1,9,0,0,1,0,0,1,0,2,1.9,2.06,83.91,26,29,0,0,0,1,-1,3,0,1,-1,-7.62,-17.78,-3,-0.96,-1.1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,84.0,351.0,1,-1,-267.0,3,5,0.0008873114463176,0.0014788524105294,-0.0005915409642117,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
114,1470,3380,55,21,3,0,3,0,2.3,0.33,1.9,2.22,0.33,3,0,6,0,0,0,0,0,3,0,3,1.7,1.73,56.7,0,2,0,5.4,0.48,0.6,1.4,0.38,2,0,6,0,0,0,2,0,0,0,2,1.68,1.75,56.7,30,24,0,1,1,1,0,0,0,0,3,2.54,-2.54,6,-3.1,1.3,0.82,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,125.0,133.0,3,4,-8.0,2,3,0.0005915409642117,0.0008873114463176,-0.0002957704821058,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
106,104,3380,55,21,3,1,0,0,2.7,0.26,0.5,1.0,0.2,0,1,3,0,0,0,0,0,0,0,0,1.65,1.78,61.23,1,0,0,3.74,0.4,0.0,0.21,0.5,1,1,6,0,0,1,0,0,0,0,1,1.73,1.9,61.23,31,33,0,0,-1,-1,0,-3,0,0,0,-7.62,-12.7,-2,-1.04,0.5,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,175.0,217.0,-1,-2,-42.0,2,1,0.0005915409642117,0.0002957704821058,0.0002957704821058,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
271,1641,3380,55,21,3,1,0,0,3.41,0.47,0.6,0.95,0.46,2,3,18,0,0,0,2,1,1,0,4,1.9,1.98,77.11,1,0,0,5.65,0.48,0.3,0.26,0.33,2,4,22,0,0,0,1,3,1,0,5,1.83,1.83,77.11,30,28,0,0,0,-1,1,-4,0,-2,0,7.62,15.24,2,-2.24,0.3,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,174,12.9,125.0,343.0,-4,-1,-218.0,9,7,0.0026619343389529,0.0020703933747412,0.0005915409642117,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1663,330,3380,55,21,3,1,0,0,4.58,0.41,0.6,0.78,0.41,3,4,22,1,0,0,0,2,2,0,4,1.7,1.83,65.77,1,0,0,5.53,0.46,0.4,1.16,0.54,3,2,17,0,0,2,1,0,2,0,5,1.8,1.83,65.77,30,32,0,0,0,-1,-2,5,1,2,0,-10.16,0.0,-2,-0.95,0.2,-0.38,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,58,0.97,140.0,224.0,0,0,-84.0,7,8,0.0020703933747412,0.002366163856847,-0.0002957704821058,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
469,1148,3380,55,21,3,0,2,0,3.78,0.36,0.0,0.25,0.5,2,0,6,0,0,0,2,0,0,0,2,1.7,1.85,65.77,0,3,0,3.89,0.49,0.8,2.38,0.35,3,1,8,0,0,0,1,1,1,0,3,1.7,1.8,65.77,27,30,0,-1,-1,-1,1,-2,0,-1,-1,0.0,5.08,-3,-0.11,-0.8,-2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,98.0,84.0,1,2,14.0,4,2,0.0011830819284235,0.0005915409642117,0.0005915409642117,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1378,1084,3387,82,21,3,3,0,0,3.98,0.51,0.0,1.54,0.37,1,3,7,0,0,0,0,1,0,0,1,1.9,1.88,119.75,0,2,0,4.19,0.44,0.5,0.0,0.0,2,0,4,0,0,1,0,0,1,0,2,2.01,2.03,117.03,32,28,-3,-2,-1,-1,-3,3,0,1,-1,-10.16,-15.24,4,-0.21,-0.5,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218,3.63,112.0,147.0,2,-4,-35.0,2,4,0.0005903187721369,0.0011806375442739,-0.0005903187721369,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
628,99,3387,82,21,3,0,0,0,4.29,0.38,1.4,2.71,0.57,0,0,0,0,0,0,0,0,0,0,0,1.6,1.68,52.16,0,2,0,2.84,0.31,0.6,1.18,0.66,2,1,5,0,0,0,1,0,1,0,2,1.65,1.6,52.16,28,25,0,-2,-2,-2,1,-5,0,0,-1,-5.08,7.62,3,1.45,0.8,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,130,7.17,132.0,0.0,0,0,132.0,3,0,0.0008854781582054,0.0,0.0008854781582054,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
457,541,3387,82,21,3,0,0,0,1.15,0.35,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.9,2.01,92.99,0,0,0,1.79,0.55,0.0,2.83,0.5,0,0,0,0,0,0,0,0,0,0,0,1.73,1.93,92.99,31,33,0,0,0,0,0,0,0,0,0,17.78,7.62,-2,-0.64,0.0,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42,10.7,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
873,472,3387,82,21,3,2,0,0,2.67,0.43,0.4,1.25,0.27,0,2,5,0,0,0,0,0,0,0,0,1.83,1.85,70.31,2,0,0,6.26,0.54,0.0,2.98,0.39,2,2,9,0,0,0,1,1,0,0,2,1.75,1.73,70.31,30,32,0,0,-2,-2,0,-4,0,-1,0,7.62,12.7,-2,-3.59,0.4,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,196.0,112.0,-2,-4,84.0,4,2,0.0011806375442739,0.0005903187721369,0.0005903187721369,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
645,2022,3387,82,21,3,1,0,0,2.79,0.6,1.7,2.61,0.18,0,1,1,0,0,0,0,0,0,0,0,1.93,1.93,92.99,3,0,0,3.06,0.45,0.1,1.51,0.4,2,4,21,0,0,0,1,2,0,0,3,1.85,1.9,92.99,32,30,2,0,-2,-3,3,-20,0,-2,0,7.62,2.54,2,-0.27,1.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78,1.3,77.0,161.0,-5,-2,-84.0,7,1,0.0020661157024793,0.0002951593860684,0.0017709563164108,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1673,1066,3387,82,21,3,0,0,0,2.81,0.33,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.65,1.7,61.23,1,0,0,3.05,0.39,0.7,2.13,0.64,3,1,10,0,0,1,1,1,0,0,3,1.75,1.83,61.23,23,30,1,0,-3,-3,1,-10,0,-1,0,-10.16,-12.7,-7,-0.24,0.3,-2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,147.0,0.0,1,0,147.0,4,0,0.0011806375442739,0.0,0.0011806375442739,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
533,1706,3387,82,21,3,0,4,0,2.7,0.36,1.1,0.68,0.25,4,4,32,0,0,0,4,1,3,0,8,1.83,1.85,77.11,0,1,0,1.82,0.43,1.0,2.49,0.25,7,9,79,2,0,1,8,1,10,0,20,1.85,1.83,77.11,41,29,0,3,-3,-12,5,-47,-2,0,-7,-2.54,2.54,12,0.88,0.1,-1.81,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,147.0,0.0,-1,0,147.0,29,12,0.0085596221959858,0.0035419126328217,0.0050177095631641,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
93,1582,3387,82,21,3,0,1,0,2.33,0.48,1.5,1.65,0.21,1,3,13,0,0,0,0,0,3,0,3,1.9,1.93,92.99,0,1,0,5.07,0.48,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1.83,1.93,92.99,31,31,0,0,0,2,-3,12,0,-1,3,7.62,0.0,0,-2.74,1.5,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199,3.32,161.0,91.0,1,-4,70.0,1,6,0.0002951593860684,0.0017709563164108,-0.0014757969303423,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1090,1039,3387,82,21,3,0,2,0,3.46,0.33,0.6,1.53,0.31,6,5,63,2,0,1,10,5,4,0,20,1.63,1.65,56.7,0,4,0,1.38,0.38,0.6,1.95,0.39,4,4,32,0,0,0,6,0,3,0,9,1.65,1.7,56.7,34,34,0,-2,2,11,-1,31,2,5,1,-2.54,-5.08,0,2.08,0.0,-0.42,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,287,9.78,98.0,161.0,5,3,-63.0,13,25,0.0038370720188902,0.0073789846517119,-0.0035419126328217,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
676,1086,3387,82,21,5,0,3,0,4.66,0.48,0.1,0.33,0.55,9,4,51,5,0,0,5,10,0,0,15,1.93,1.96,107.95,0,2,0,2.15,0.37,0.5,0.0,0.0,6,2,21,1,0,0,0,7,1,0,8,1.93,2.11,113.4,32,35,0,1,3,7,-2,30,4,3,-1,0.0,-15.24,-3,2.51,-0.4,0.33,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71,1.18,132.0,112.0,3,5,20.0,10,19,0.0029515938606847,0.005608028335301,-0.0026564344746162,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1739,2018,3387,82,21,3,1,0,0,3.29,0.45,0.4,4.0,0.6,4,2,13,0,0,0,3,1,0,0,4,1.78,1.83,70.31,0,2,0,2.87,0.46,0.5,1.84,0.63,2,0,4,0,0,0,1,0,1,0,2,1.88,1.85,70.31,25,36,-1,-2,2,2,-2,9,0,1,-1,-10.16,-2.54,-11,0.42,-0.1,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,63.0,393.0,2,2,-330.0,2,6,0.0005903187721369,0.0017709563164108,-0.0011806375442739,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
582,1313,3387,82,21,3,1,0,0,6.0,0.37,0.0,0.0,0.0,3,2,11,0,0,1,0,3,0,0,4,1.8,1.8,70.31,1,0,0,4.51,0.4,0.1,0.95,0.17,3,5,26,0,0,0,3,3,1,0,7,1.73,1.78,70.31,30,34,0,0,0,-3,3,-15,0,0,-1,7.62,2.54,-4,1.49,-0.1,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67,1.12,112.0,0.0,-1,0,112.0,12,6,0.0035419126328217,0.0017709563164108,0.0017709563164108,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
606,827,3394,68,21,3,0,1,0,2.64,0.28,0.0,0.0,0.0,1,3,14,0,0,1,1,1,0,0,3,1.83,1.85,83.91,0,2,0,4.11,0.52,0.8,6.77,0.4,2,0,4,0,0,1,0,1,0,0,2,1.88,1.88,83.91,21,29,0,-1,-1,1,-3,10,0,0,0,-5.08,-2.54,-8,-1.47,-0.8,-6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,1.2,126.0,112.0,2,-4,14.0,2,6,0.0005891016200294,0.0017673048600883,-0.0011782032400589,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
44,1852,3394,68,21,3,0,3,0,3.54,0.38,0.7,0.97,1.0,3,0,6,0,0,0,1,1,1,0,3,1.73,1.7,61.23,1,0,1,3.52,0.35,0.1,0.52,0.2,4,2,24,0,0,1,3,3,0,0,7,1.68,1.7,61.23,29,21,1,3,-1,-4,2,-18,0,-2,1,5.08,0.0,8,0.02,0.6,0.45,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124,2.07,126.0,224.0,2,3,-98.0,10,3,0.0029455081001472,0.0008836524300441,0.002061855670103,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1071,1567,3394,68,21,3,1,0,0,4.03,0.41,0.4,0.4,0.2,0,1,2,0,0,0,0,0,0,0,0,1.7,1.68,61.23,0,0,0,3.27,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.73,61.23,31,27,-1,0,0,0,-1,2,0,0,0,0.0,-5.08,4,0.76,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,0.0,218.0,0,-2,-218.0,0,1,0.0,0.0002945508100147,-0.0002945508100147,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
810,331,3394,68,21,3,0,1,0,1.1,0.2,0.3,1.35,0.26,1,1,4,0,0,0,0,0,1,0,1,1.88,1.9,77.11,0,1,0,3.4,0.56,0.3,1.67,0.83,1,0,3,0,0,0,1,0,0,0,1,1.78,1.88,77.11,32,32,0,0,0,0,-1,1,0,0,1,10.16,2.54,0,-2.3,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,133.0,168.0,1,-1,-35.0,1,2,0.0002945508100147,0.0005891016200294,-0.0002945508100147,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
